Ensembl ID	Human gene	Mouse gene	Gene description	Protein domains	Contains canonical RBDs	Neuron enrichment (human)	Neuron enrichment (mouse)	Brain enrichment	Neuron developmental enrichment (early)	Neuron developmental enrichment (late)	Protein expression (caudate/cerebral cortex/hippocampus)	pLI	Extreme pLI	High pLI	Medium pLI	Autism susceptibility	Intellectual disability susceptibility
ENSG00000198242	RPL23A	NA	ribosomal protein L23a	Ribosomal_L23/L25_CS; Ribosomal_L23/L25_N; Nucleotide-bd_a/b_plait_sf; Ribosomal_L23/L15e_core_dom_sf; Ribosomal_L25/23; Ribosomal_L23	0	-0.279787583	-0.00190286165509761	-1.332431193	0.19639984	-0.173506421	Low, Not detected, Not detected	0.90573	0	1	0	0	0
ENSG00000205944	DAZ2	Dazl	deleted in azoospermia 2	RRM_dom; Nucleotide-bd_a/b_plait_sf; DAZ1-4; RBD_domain_sf; BOULE/DAZ; DAZ_RRM_vert; DAZ_repeat	1	-0.219374705105205	2.032405925	0	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.288	0	0	0	0	0
ENSG00000179051	RCC2	Rcc2	regulator of chromosome condensation 2	Reg_chr_condens; RCC1/BLIP-II	0	-1.828998038	0.583908522	-1.195152351	-0.347857442	-0.358739007	Not detected, Not detected, Not detected	0.95567	0	1	0	0	0
ENSG00000108588	CCDC47	Ccdc47	coiled-coil domain containing 47	DUF1682;	0	-0.219374705105205	0.32851782	-0.720948409	-0.154767369	-0.839734805	Medium, High, High	6.13e-08	0	0	0	0	1
ENSG00000160213	CSTB	Cstb	cystatin B (stefin B)	Prot_inh_stefin; Cystatin_dom; Prot_inh_cystat_CS	0	-0.559983213	-0.255136256	-0.757443864	0.300780882	-0.297554618	Not detected, Not detected, Not detected	0.0065562	0	0	0	0	1
ENSG00000087302	C14orf166	NA	chromosome 14 open reading frame 166	RTRAF;	0	-0.507635963	-0.00190286165509761	-1.148060474	0.359641349	0.043306989	High, High, High	0.20165	0	0	0	0	0
ENSG00000146731	CCT6A	Cct6a	chaperonin containing TCP1, subunit 6A (zeta 1)	Chaperonin_TCP-1_CS; Cpn60/TCP-1; Chap_CCT_zeta; Chaperone_TCP-1; GroEL-like_apical_dom_sf; TCP-1-like_intermed_sf; GROEL-like_equatorial_sf	0	0.290246886	0.753351203	-0.850437378	0.306082583	-0.029943187	High, High, High	0.99532	1	0	0	0	0
ENSG00000053372	MRTO4	Mrto4	mRNA turnover 4 homolog (S. cerevisiae)	Ribosomal_L10P; Mrt4; RL10P_insert; Ribosomal_L10-like_sf; RL10_insert_sf	0	0.239502472	0.416551227	-0.236231054	0.554090157	-0.719909768	Medium, Low, Medium	0.98629	0	1	0	0	0
ENSG00000242265	PEG10	Peg10	paternally expressed 10	Znf_CCHC; DUF4939; LDOC1-rel; Znf_CCHC_sf; Peptidase_aspartic_dom_sf; Rev_trsase/Diguanyl_cyclase; DNA/RNA_pol_sf;	1	1.063614735	-0.229596243	3.44551832	-0.314619687	1.127987745	Not detected, Not detected, Not detected	0.87274	0	0	1	0	0
ENSG00000121060	TRIM25	Trim25	tripartite motif containing 25	Znf_RING; B30.2/SPRY; SPRY_dom; Butyrophylin_SPRY; PRY; Znf_RING/FYVE/PHD; ConA-like_dom_sf; Znf_RING_CS; TRIM25_SPRY_PRY; B30.2/SPRY_sf	0	-0.445493458	-3.438535046	-1.706774263	-0.471427863	-0.846334387	Not detected, Medium, Low	0.0041202	0	0	0	0	0
ENSG00000167962	ZNF598	Zfp598	zinc finger protein 598	Znf_C2H2_type; Znf_RING; Znf_RING/FYVE/PHD; RING-HC_ZNF598/Hel2	0	-0.526431907	-0.240353448	-1.844033345	-0.123086823	-0.42881914	Medium, Medium, Medium	0.54824	0	0	1	0	0
ENSG00000184863	RBM33	NA	RNA binding motif protein 33	RBM33; RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf;	1	-0.217489594	-0.00190286165509761	-1.120797668	-0.363978198	0.264662739	Medium, Medium, Medium	1	1	0	0	0	0
ENSG00000204438	GPANK1	Gpank1	G patch domain and ankyrin repeats 1	G_patch_dom; Ankyrin_rpt-contain_dom; Ankyrin_rpt-contain_sf; GPANK1	1	-0.837865422	0.110691395	-0.945777978	0.205533606	-0.230878378	High, High, High	3.24e-07	0	0	0	0	0
ENSG00000126254	RBM42	Rbm42	RNA binding motif protein 42	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBM42_RRM; RBD_domain_sf;	1	-0.332039703	0.188827129	-1.085536522	0.184369378	-0.234008219	Medium, Medium, Medium	0.74791	0	0	1	0	0
ENSG00000162782	TDRD5	Tdrd5	tudor domain containing 5	Tudor; OST-HTH/LOTUS_dom; SNase_OB-fold_sf; TDRD5_LOTUS_2; LOTUS-like	1	1.667130058	0.593597845	0.24415861	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.97247	0	1	0	0	0
ENSG00000108107	RPL28	Rpl28	ribosomal protein L28	Ribosomal_L28e; L28e/Mak16	0	-0.219374705105205	0.268405531	-1.285029112	0.120346088	-0.050795271	High, Medium, High	0.76854	0	0	1	0	0
ENSG00000092847	EIF2C1	NA	eukaryotic translation initiation factor 2C, 1	PAZ_dom; Piwi; RNaseH-like_sf; ArgoL1; ArgoL2; Argonaute_Mid_dom; Argonaute_N; PAZ_dom_sf; RNaseH_sf	1	-0.219374705105205	-0.00190286165509761	-0.798554224744701	-0.145840277	-0.508887796	NA	0.480746042349629	0	0	0	0	0
ENSG00000003756	RBM5	Rbm5	RNA binding motif protein 5	G_patch_dom; RRM_dom; Znf_RanBP2; Nucleotide-bd_a/b_plait_sf; Znf_C2H2_type; RBM5; RBM5_RRM1; RBM5_RRM2; RBD_domain_sf; Znf_RanBP2_sf; OCRE;	1	-0.507074327	-0.497457985	-1.137864903	-0.120527032	0.162056356	High, High, High	1	1	0	0	0	0
ENSG00000147140	NONO	Nono	non-POU domain containing, octamer- binding	RRM_dom; Nucleotide-bd_a/b_plait_sf; NOPS; p54nrb_RRM1; RBD_domain_sf; p54nrb_RRM2;	1	-0.248216439	0.178818236	-1.482589197	-0.31390167	-0.241376022	High, High, High	0.9935	1	0	0	0	1
ENSG00000091009	RBM27	Rbm27	RNA binding motif protein 27	RRM_dom; Znf_CCCH; PWI_dom; Nucleotide-bd_a/b_plait_sf; RBM27_RRM; RBD_domain_sf	1	-0.357616026	-0.357426763	-1.111440627	0.171396826	0.006613338	Medium, Medium, Medium	0.99999	1	0	0	1	0
ENSG00000153113	CAST	Cast	calpastatin	Prot_inh_calpain; Calpastatin;	0	-0.482431518	-1.87646298	-2.543241032	0.588787157	-0.733779628	Not detected, Low, Not detected	4.12e-12	0	0	0	0	0
ENSG00000135269	TES	Tes	testis derived transcript (3 LIM domains)	Znf_LIM; PET_domain; Testin; PET_testin; LIM1_Testin; LIM2_Testin; LIM3_Testin;	0	-0.799006917	-1.652047116	-4.238112832	0.398169535	0.420560771	Not detected, Low, Not detected	1.02e-15	0	0	0	0	0
ENSG00000188976	NOC2L	Noc2l	nucleolar complex associated 2 homolog (S. cerevisiae)	Noc2; ARM-type_fold	0	-0.219374705105205	0.862579966	-0.998339666	0.958529224	-0.399617419	Medium, Not detected, Medium	2.89e-29	0	0	0	0	0
ENSG00000167721	TSR1	Tsr1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	BMS1_TSR1_C; AARP2CN; G_Bms1/Tsr1_dom; Bms1/Tsr1;	0	0.380329423	0.599754077	-1.153576991	-0.408695685	-0.521418111	Not detected, Not detected, Not detected	5.16e-21	0	0	0	0	0
ENSG00000124788	ATXN1	Atxn1	ataxin 1	Ataxin_AXH_dom; Ataxin_AXH_dom_sf; ATXN1; ATAXIN1-like	0	0.216907958	0.307114936	-0.124627922	-0.328680784	0.959169664	High, High, High	0.97498	0	1	0	0	1
ENSG00000160194	NDUFV3	Ndufv3	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa	NDUFV3	0	-0.219374705105205	0.296636186	-0.419822804	0.387233811	-0.246995822	Medium, High, Medium	2.8e-18	0	0	0	0	0
ENSG00000132467	UTP3	Utp3	UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae)	Sas10/Utp3/C1D; Sas10_C_dom	0	-0.113516562	0.533093725	-1.107220067	0.314038414	-0.497940825	Medium, Medium, Medium	1.94e-05	0	0	0	0	0
ENSG00000067596	DHX8	Dhx8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	Helicase_C; DNA/RNA_helicase_DEAH_CS; S1_domain; Helicase-assoc_dom; DUF1605; NA-bd_OB-fold; Helicase_ATP-bd; S1_dom; P-loop_NTPase	1	-0.510654261	0.003102785	-1.519951532	-0.169471107	0.027444838	Low, Medium, Low	9.15e-07	0	0	0	0	0
ENSG00000080802	CNOT4	Cnot4	CCR4-NOT transcription complex, subunit 4	RRM_dom; Znf_CCCH; Znf_RING; RRM_dom_euk; Nucleotide-bd_a/b_plait_sf; Znf_RING/FYVE/PHD; CNOT4_RRM; RBD_domain_sf; NOT4_mRING-HC-C4C4; Mot2	1	-0.277982142	-0.258538792	-0.450835776	-0.250755521	0.074378516	High, High, High	0.99996	1	0	0	0	0
ENSG00000104129	DNAJC17	Dnajc17	DnaJ (Hsp40) homolog, subfamily C, member 17	RRM_dom; DnaJ_domain; Nucleotide-bd_a/b_plait_sf; DNAJC17_RRM; RBD_domain_sf; J_dom_sf;	1	-0.448575175	-0.206242961	-0.825320379	0.102750146	0.395454995	Low, Medium, Low	0.0020308	0	0	0	0	0
ENSG00000169288	MRPL1	Mrpl1	mitochondrial ribosomal protein L1	Ribosomal_L1_mit; Ribosomal_L1_3-a/b-sand; Ribosomal_L1-like; Ribosomal_L1/biogenesis	0	-0.219374705105205	0.211620832	-0.486801198	0.530061847	-0.250996391	High, Medium, High	4.45e-06	0	0	0	0	0
ENSG00000131013	PPIL4	Ppil4	peptidylprolyl isomerase (cyclophilin)- like 4	RRM_dom; Cyclophilin-type_PPIase_dom; Nucleotide-bd_a/b_plait_sf; Cyclophilin-like_dom_sf; Cyclophilin_PPIL4; CRIP; RBD_domain_sf	1	0.15135569	0.12812934	-1.12561135	0.082598734	-0.06884064	Medium, Low, Medium	1.69e-09	0	0	0	0	0
ENSG00000111615	KRR1	Krr1	KRR1, small subunit (SSU) processome component, homolog (yeast)	KH_dom; rRNA_assembly_KRR1; KH_dom_type_1_sf; KH_8	0	0.336961658	0.370638602	-0.882242418	0.371235178	0.0124265	Low, Low, Low	0.00069317	0	0	0	1	0
ENSG00000174547	MRPL11	Mrpl11	mitochondrial ribosomal protein L11	Ribosomal_L11/L12; Ribosomal_L11_bac-typ; Ribosomal_L11_C; Ribosomal_L11_N; Ribosomal_L11_C_sf; Ribosomal_L11/L12_N_sf;	0	0.507949483	0.52274726	-1.288256334	-0.034732638	-0.527911522	Low, Medium, Medium	1.54e-06	0	0	0	0	0
ENSG00000090060	PAPOLA	Papola	poly(A) polymerase alpha	Polymerase_NTP_transf_dom; PolA_pol_RNA-bd_dom; PolA_pol_cen_dom; NuclTrfase_I-like_C; PolyA_polymerase; NT_sf;	0	-0.163253435	0.073992399	-1.015338685	0.180659447	-0.043808412	Medium, Medium	0.99998	1	0	0	0	0
ENSG00000048740	CELF2	Celf2	CUGBP, Elav-like family member 2	RRM_dom; Nucleotide-bd_a/b_plait_sf; CELF1/2_RRM1; CELF1/2_RRM2; CELF1/2_RRM3; RBD_domain_sf; Hud_Sxl_RNA;	1	1.416421813	1.089970892	0.576802063	-0.454649133	0.182047944	High, High, High	0.99965	1	0	0	1	1
ENSG00000175718	RBMXL3	NA	RNA binding motif protein, X-linked-like 3	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	-0.219374705105205	-0.00190286165509761	0	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.480746042349629	0	0	0	0	0
ENSG00000100207	TCF20	Tcf20	transcription factor 20 (AR1)	Znf_PHD; Znf_RING/FYVE/PHD; EPHD; TCF-20_ePHD	0	-0.219374705105205	0.257514895	-0.585283207	0.159618879	1.238652441	Low, High, Low	1	1	0	0	1	1
ENSG00000104824	HNRNPL	Hnrnpl	heterogeneous nuclear ribonucleoprotein L	RRM_dom; HnRNP-L/PTB; Nucleotide-bd_a/b_plait_sf; PTBP1_RRM; hnRNP-L_RRM3; hnRNPL_RRM4; hnRNPL_RRM1; hnRNPL_RRM2; RBD_domain_sf;	1	-0.600832826	-0.167476795	-1.129386969	-0.119297486	-0.6994164	High, High, High	0.99685	1	0	0	0	0
ENSG00000261236	BOP1	Bop1	block of proliferation 1	WD40_repeat; BOP1_N_dom; WD40/YVTN_repeat-like_dom_sf; WD40_repeat_dom; WD40_repeat_CS; BOP1/Erb1; WD40_repeat_dom_sf	0	0.629600713	0.685623544	-0.365779032	0.031883632	-0.023602575	Medium, Medium, Medium	0.092793	0	0	0	0	0
ENSG00000106591	MRPL32	Mrpl32	mitochondrial ribosomal protein L32	Ribosomal_L32p; Ribosomal_zn-bd	0	0.748774513	0.260796812	-0.951946361	0.037666028	-0.271487611	Medium, Low, Not detected	8.97e-05	0	0	0	0	0
ENSG00000204388	HSPA1B	Hspa1a	heat shock 70kDa protein 1B	Hsp_70_fam; Heat_shock_70_CS; HSP70_peptide-bd_sf; HSP70_C_sf; ATPase_NBD	0	-2.465503254	-1.628351979	-0.219853407	0.177951769	-0.57476098	High, Medium, Medium	0.0053464	0	0	0	0	0
ENSG00000075151	EIF4G3	Eif4g3	eukaryotic translation initiation factor 4 gamma, 3	W2_domain; MIF4G-like_typ-3; Initiation_fac_eIF4g_MI; MIF4-like_sf; ARM-type_fold; EIF4G3	0	-0.219374705105205	-0.165810404	-0.350838079	-0.423240709	-0.108258416	Medium, Medium, Medium	1	1	0	0	0	0
ENSG00000204356	RDBP	NA	RD RNA binding protein	RRM_dom; Nucleotide-bd_a/b_plait_sf; NELFE; NELFE_RRM; RBD_domain_sf;	1	-0.219374705105205	-0.00190286165509761	-0.798554224744701	0.176345835	-0.084371015	Not detected, High, Medium	0.480746042349629	0	0	0	0	0
ENSG00000181381	DDX60L	NA	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60-like	Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; P-loop_NTPase	1	-2.969232003	-0.00190286165509761	-1.547351611	0.639699568	0.24848731	High, High, Medium	1.07e-38	0	0	0	0	0
ENSG00000133773	CCDC59	Ccdc59	coiled-coil domain containing 59	Fyv7/TAP26	0	-0.219374705105205	-0.189558561	-1.023257754	0.316588137	0.096304258	Medium, Medium, Not detected	4.03e-11	0	0	0	0	0
ENSG00000120705	ETF1	Etf1	eukaryotic translation termination factor 1	Peptide_chain-rel_eRF1/aRF1; eRF1_1_Pelota; eRF1_2; eRF1_3; Release_factor_eRF1/aRF1_N; L30e-like; eFR1_2_sf;	0	-0.219374705105205	-0.216439526	-1.302562254	0.257243646	-0.422399759	Medium, Low, Medium	0.996	1	0	0	0	0
ENSG00000196154	S100A4	S100a4	S100 calcium binding protein A4	S100/CaBP-9k_CS; EF_hand_dom; EF-hand-dom_pair; S100_Ca-bd_sub; EF_Hand_1_Ca_BS; S-100_dom	0	-0.656339236	-1.887321843	-5.506454229	0.19269959	-0.255414561	Not detected, Not detected, Not detected	0.0061838	0	0	0	0	0
ENSG00000105705	SUGP1	Sugp1	SURP and G patch domain containing 1	Surp; G_patch_dom; SWAP/Surp_sf; SUGP1/2	1	-0.132022017	0.147353089	-0.248909357	0.089192015	0.399163489	High, High, High	0.99568	1	0	0	0	0
ENSG00000140988	RPS2	Rps2	ribosomal protein S2	Ribosomal_S5; Ribosomal_S5_C; Ribosomal_S5_euk/arc; Ribosomal_S5_N; Ribosomal_S5_D2-typ_fold_subgr; Ribosomal_S5_N_CS; Ribosomal_S5_D2-typ_fold;	0	-0.478907765	-0.12279366	-2.045408218	0.437013635	-0.190049071	Medium, Low, Not detected	0.8469	0	0	1	0	0
ENSG00000075856	SART3	Sart3	squamous cell carcinoma antigen recognized by T cells 3	RRM_dom; HAT; LSM_interact; TPR-like_helical_dom_sf; Nucleotide-bd_a/b_plait_sf; SART3_RRM1; SART3_RRM2; RBD_domain_sf;	1	-0.219374705105205	0.138955677	-0.959660517	-0.38946357	-0.471068587	High, High, High	0.99661	1	0	0	0	0
ENSG00000111701	APOBEC1	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	CMP_dCMP_dom; APOBEC/CMP_deaminase_Zn-bd; Cytidine_deaminase-like; APOBEC1	0	-0.640206406	-2.56420336	0	0.0549386088409786	-0.198750741739042	NA	1.68e-08	0	0	0	0	0
ENSG00000142534	RPS11	Rps11	ribosomal protein S11	Ribosomal_S17/S11; NA-bd_OB-fold; Ribosomal_S11_N; Ribosomal_S17_CS; Ribosomal_S17_arc-typ	0	-0.69348945	-0.032790243	-1.549920564	-0.017878009	0.382609578	Not detected, Not detected, Low	0.94396	0	1	0	0	0
ENSG00000109606	DHX15	Dhx15	DEAH (Asp-Glu-Ala-His) box polypeptide 15	Helicase_C; DNA/RNA_helicase_DEAH_CS; Helicase-assoc_dom; DEAD/DEAH_box_helicase_dom; DUF1605; Helicase_ATP-bd; P-loop_NTPase	1	-0.415427402	-0.034972056	-1.738013768	-0.194274184	-0.38790517	Low, Not detected, Low	1	1	0	0	0	0
ENSG00000092978	GPATCH2	Gpatch2	G patch domain containing 2	G_patch_dom; Gpatch2	1	0.522130176	-0.777164756	-0.730048248	-0.588143732	-1.215723981	High, High, High	1.02e-11	0	0	0	0	0
ENSG00000145741	BTF3	Btf3	basic transcription factor 3	Nas_poly-pep-assoc_cplx_dom; NAC_A/B_dom_sf; BTF3;	0	-0.219374705105205	-0.245572278	-1.678698907	0.34595774	-0.115999562	High, High, High	0.75624	0	0	1	0	0
ENSG00000132837	DMGDH	Dmgdh	dimethylglycine dehydrogenase	FAD-dep_OxRdtase; GCV_T_N; GCV_T_C; TrmE/GcvT_dom1; GcvT/YgfZ_C; FAO_M; FAD/NAD-bd_sf	0	-0.663633618	0.595103565	-0.124537577	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	2.05e-24	0	0	0	0	0
ENSG00000104413	ESRP1	Esrp1	epithelial splicing regulatory protein 1	RRM_dom; RNaseH-like_sf; Nucleotide-bd_a/b_plait_sf; ESRP1_RRM1; RBD_domain_sf; RNaseH_sf;	1	0.421908651	-0.098083359	-0.255657759	0.0549386088409786	-0.198750741739042	Low, Low, Low	0.99934	1	0	0	0	0
ENSG00000107949	BCCIP	Bccip	BRCA2 and CDKN1A interacting protein	BCP1_family	0	-0.215536058	0.418734089	-0.554296821	0.273943672	-0.439139626	NA	0.0078502	0	0	0	0	0
ENSG00000186416	NKRF	Nkrf	NFKB repressing factor	G_patch_dom; R3H_dom; dsRBD_dom; R3H_NRF; R3H_dom_sf	1	1.397781086	2.168645703	0.443729855	0.369463161	0.54714647	NA	0.99661	1	0	0	0	0
ENSG00000174748	RPL15	Rpl15	ribosomal protein L15	Ribosomal_L15e; Ribosomal_L23/L15e_core_dom_sf; Ribosomal_L15e_CS; Rbsml_L15e_core_dom_sf	0	0.879800951	0.552058531	-0.706729951	0.15778085	0.139601275	NA	0.97146	0	1	0	0	0
ENSG00000181610	MRPS23	Mrps23	mitochondrial ribosomal protein S23	Ribosomal_S23; Ribosomal_S23/S25_mit	0	-0.219374705105205	0.2730918	0.059467149	0.27861904	-0.164396679	Medium, Medium, Medium	0.12774	0	0	0	0	0
ENSG00000123384	LRP1	Lrp1	low density lipoprotein receptor-related protein 1	EGF-like_dom; EGF-like_Ca-bd_dom; LDrepeatLR_classA_rpt; EGF_Ca-bd_CS; LDLR_class-A_CS; LDL_receptor-like_sf; LDLR_classB_rpt; EGF-type_Asp/Asn_hydroxyl_site; Growth_fac_rcpt_cys_sf; 6-blade_b-propeller_TolB-like; cEGF; DUF5050	0	-1.63903765	-0.584994009	-0.725699103	-0.344717172	0.541238871	Medium, Medium, Medium	1	1	0	0	1	1
ENSG00000198034	RPS4X	NA	ribosomal protein S4, X-linked	Ribosomal_S4e; S4_RNA-bd; KOW; Ribosomal_S4e_N; Ribosomal_S4e_central_region; Rib_L2_dom2; Ribosomal_S4e_N_CS; 40S_S4_C; Ribosomal_S4e_central_sf; KOW_RPS4	0	0.476951915	-0.00190286165509761	-1.609624692	0.106067508	0.20349896	Medium, High, Medium	0.93222	0	1	0	0	0
ENSG00000225921	NOL7	Nol7	nucleolar protein 7, 27kDa	NOL7_C; NOL7	0	-0.219374705105205	0.070316142	-0.53373235	0.330829976	-0.557594133	Medium, Medium, Medium	3.53e-08	0	0	0	0	0
ENSG00000101811	CSTF2	Cstf2	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa	RRM_dom; Nucleotide-bd_a/b_plait_sf; CSTF2_hinge; CSTF_C; CSTF2; RBD_domain_sf; CSTF2_C_sf;	1	0.559454096	1.287518726	-0.569577925	0.508500332	-0.122205849	Medium, Medium, Medium	0.99959	1	0	0	0	1
ENSG00000137996	RTCA	Rtca	RNA 3'-terminal phosphate cyclase	RNA3'_term_phos_cyc; RNA3'-term_phos_cycl_insert; RNA3'P_cycl/enolpyr_Trfase_a/b; RNA3'_term_phos_cyc_type_1; RNA3'_term_phos_cycl-like_CS; RNA3'_phos_cyclase_dom; RPTC_insert; RNA3'_phos_cyclase_dom_sf	0	-0.402125454	0.868719646	-0.412036962	0.683037845	0.262063842	Low, Medium, Medium	3.09e-09	0	0	0	0	0
ENSG00000152518	ZFP36L2	Zfp36l2	zinc finger protein 36, C3H type-like 2	Znf_CCCH; Tis11B_N; Znf_CCCH_sf	1	-6.173163908	-3.722425083	-3.401082416	0.223207706	-1.466950954	Not detected, Not detected, Not detected	0.966	0	1	0	0	0
ENSG00000156976	EIF4A2	Eif4a2	eukaryotic translation initiation factor 4A2	RNA_helicase_DEAD_Q_motif; DEAD/DEAH_box_helicase_dom; P-loop_NTPase; ; RNA-helicase_DEAD-box_CS; Helicase_C; Helicase_ATP-bd	1	0.962792403	0.670580814	-0.034360128	-0.070682889	0.468829132	High, High, High	0.99835	1	0	0	0	0
ENSG00000241370	RPP21	Rpp21	ribonuclease P/MRP 21kDa subunit	Rpr2	0	-0.219374705105205	0.178212013	-0.352243083	-0.441382727	-0.638146185	NA	4.9e-05	0	0	0	0	0
ENSG00000132773	TOE1	Toe1	target of EGR1, member 1 (nuclear)	Znf_CCCH; RNase_CAF1; RNaseH-like_sf; RNaseH_sf	1	-0.472275106	-0.106476836	-1.058871904	-0.066728278	-0.417335705	Medium, High, Low	6.04e-16	0	0	0	0	1
ENSG00000182154	MRPL41	Mrpl41	mitochondrial ribosomal protein L41	Ribosomal_L27/L41_mit	0	-0.219374705105205	0.39118213	0.793204786	0.1519978	-0.182679095	Medium, Medium, Medium	0.55531	0	0	1	0	0
ENSG00000058600	POLR3E	Polr3e	polymerase (RNA) III (DNA directed) polypeptide E (80kD)	RNA_pol_III_Rpc5;	0	-0.321057128	-1.107048736	-1.389347735	-0.189374294	-0.900983682	Medium, Medium, Medium	0.013199	0	0	0	0	0
ENSG00000196235	SUPT5H	Supt5	suppressor of Ty 5 homolog (S. cerevisiae)	NGN-domain; KOW; NGN_dom; Translation_prot_SH3-like_sf; Rib_L2_dom2; TF_Spt5_eukaryote; Spt5_N; Spt5_C_dom; NGN_dom_sf; NGN_Euk; SPT5; KOW_Spt5_1; KOW_Spt5_2; KOW_Spt5_3; KOW_Spt5_4; KOW_Spt5_5; KOW_Spt5_6	0	-0.557201755	0.607606805	-0.498253722	0.116045268	0.188735136	Low, Medium, Low	1	1	0	0	0	0
ENSG00000197157	SND1	Snd1	staphylococcal nuclease and tudor domain containing 1	Thermonucl_AS; Tudor; Staphylococal_nuclease_OB-fold; Silence_cplx_Nase-comp_TudorSN; SNase_OB-fold_sf	0	-0.219374705105205	-0.059619169	-1.353379059	0.438904756	0.081970285	Medium, High, Medium	0.98213	0	1	0	1	0
ENSG00000275700	AATF	Aatf	apoptosis antagonizing transcription factor	AATF_C; AATF; AATF/Bfr2;	0	-1.103338323	-0.292527967	-1.090603743	0.519871991	0.064075395	High, High, High	2.6e-12	0	0	0	0	0
ENSG00000197102	DYNC1H1	Dync1h1	dynein, cytoplasmic 1, heavy chain 1	AAA+_ATPase; Dynein_heavy_D6_P-loop; Dynein_heavy_dom-1; Dynein_heavy_dom-2; Dynein_heavy_chain_D4_dom; Dynein_HC_stalk; P-loop_NTPase; AAA_6; AAA_9; Dynein_C; Dynein_AAA5_ext; AAA_lid_11; AAA_lid_11_sf; Dynein_2_N; Dynein_2_C; Dynein_AAA1S; Dynein_C_barrel;	0	0.451108782	0.387632321	0.058640564	0.298246787	0.767749042	Medium, Medium, Low	1	1	0	0	1	1
ENSG00000198492	YTHDF2	Ythdf2	YTH domain family, member 2	YTH_domain	1	-0.38776179	0.108748499	-1.29560196	-0.056731501	-0.552786253	Medium, Medium, Medium	0.99943	1	0	0	0	0
ENSG00000149136	SSRP1	Ssrp1	structure specific recognition protein 1	SSrcognition; HMG_box_dom; PH-like_dom_sf; DUF1747; SSRP1_dom; POB3_N; HMG_box_dom_sf; SSRP1_sf	0	0.464474139	0.024738876	-1.203418567	-0.041056937	-0.509080941	Low, Low, Low	0.99585	1	0	0	1	0
ENSG00000163811	WDR43	Wdr43	WD repeat domain 43	WD40_repeat; SSU_processome_Utp12; WD40/YVTN_repeat-like_dom_sf; WD40_repeat_dom; WD40_repeat_dom_sf;	0	-0.219374705105205	-0.30027833	-1.537989943	0.280758513	-0.045255969	Medium, Low, Low	0.99997	1	0	0	0	0
ENSG00000076053	RBM7	Rbm7	RNA binding motif protein 7	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBM7_RRM; RBD_domain_sf;	1	-0.267631756	-0.634736745	-1.536105029	0.438800712	0.662741785	Not detected, Medium, Low	0.64753	0	0	1	0	0
ENSG00000134453	RBM17	Rbm17	RNA binding motif protein 17	G_patch_dom; RRM_dom; RRM_dom_euk; Nucleotide-bd_a/b_plait_sf; SPF45_RRM; RBD_domain_sf; RBM17	1	-0.217144961	0.293315665	-0.728932685	-0.320570633	-0.365140739	High, High, High	0.99981	1	0	0	0	0
ENSG00000131504	DIAPH1	NA	diaphanous homolog 1 (Drosophila)	Drf_DAD; FH3_dom; GTPase-bd; ARM-like; DAD_dom; GBD/FH3_dom; FH2_Formin; ARM-type_fold; Formin_Diaph1; FH2_Formin_sf;	0	0.887958135	-0.00190286165509761	-1.533525544	-0.072815046	-0.108422135	High, Medium	0.91507	0	1	0	0	1
ENSG00000107105	ELAVL2	Elavl2	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)	RRM_dom; Hud_Sxl_RNA; ELAD_HU_SF; Nucleotide-bd_a/b_plait_sf; ELAV/Hu_RRM1; HuB_RRM3; HuB_RRM2; RBD_domain_sf	1	4.680246242	3.859019209	3.268884347	0.474673391	0.907724341	Medium, High, Medium	0.99514	1	0	0	1	0
ENSG00000111142	METAP2	Metap2	methionyl aminopeptidase 2	Pept_M24; Pept_M24_MAP; Pept_M24A_MAP2; Pept_M24A_MAP2_BS; Creatinase/aminopeptidase-like; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.219374705105205	-0.149998353	-0.906415584	-0.041709157	0.007750991	Medium, Medium, Medium	0.0039908	0	0	0	0	0
ENSG00000141101	NOB1	Nob1	NIN1/RPN12 binding protein 1 homolog (S. cerevisiae)	PIN_dom; NOB1_Zn-bd; Nob1_euk; Ribonuclease_PIN; WRNPLPNID; NOB1_Zf-like_sf; NOB1	0	-0.137297516	0.485032244	-1.243040839	-0.107207986	-0.586909568	Medium, Medium, Medium	1.13e-09	0	0	0	0	0
